ID,Is_Lead
ZEEI4CMQ,0.096882161
NMFWSVCG,0.413308901
GS5CD8KP,0.165772143
GJVZGDSG,0.127217221
RPHVKHDP,0.221009487
FKI85C6J,0.065424249
2SCW2PXP,0.805949295
CPHY9TCD,0.868579018
MC5QCDVJ,0.05814535
BQ8VQKW6,0.067958985
LXVGP5UC,0.064392197
HLPDVEBM,0.049199469
MGTWC8I6,0.534541047
WPMRFPX9,0.831300068
EAQU2W5B,0.06514419
BDCFTSHV,0.097364923
NQTZGW37,0.056823894
CLTX3ESP,0.059278929
FGHJQLPF,0.066858584
ZJQ9EBVJ,0.047870782
BQJQVPMU,0.025271876
KUB3F3XA,0.058574127
9GWVIAJ7,0.836560857
5HZD4PCD,0.159359866
GDQHF67I,0.167087039
PPDGNQYH,0.500254291
2WPESJZ6,0.035795021
2F2HN9OS,0.030977298
H7ZGK6F6,0.829075968
CSAWEVRI,0.334202814
ZCNCPGCR,0.064726473
JCF5XTSX,0.082374711
QQRJEPWO,0.032641053
ZCK5T4SW,0.819118774
MJVKD2BB,0.293431187
IMADNHCS,0.062535986
WZSLZMKH,0.112542886
QTBNANAW,0.058428167
UDXUGCYK,0.066538687
HCLJEVDH,0.236168417
NZJX23K7,0.101296398
FH2LKFTM,0.061650717
7YSTGQSV,0.351833022
N36T75QJ,0.084534782
DM6NMVZM,0.841931057
ZFRZYPKD,0.043688914
MAHFUJWV,0.814219379
EYJFRDF4,0.094717573
YAOUNTSB,0.480569291
HVBFJ2TG,0.831717205
QERGU35H,0.062471461
U6PFRKGY,0.442979622
A5XEKGS5,0.845904016
JJKNMYPC,0.177798173
LL4ZVB4S,0.117855032
GSWQTJ2M,0.847121692
OEQ2EQ5D,0.463414836
HMQTF3HN,0.107353134
9N8NDNQH,0.059314837
4FHX4B5A,0.609556544
88EOKQHU,0.062036157
RMUUBVMK,0.034777464
6HNGZTKV,0.059322126
CVFOYTGH,0.30834493
MFSDXALW,0.100940831
COUOOMTY,0.17861048
UR47RKKA,0.816238868
YRSS2SNE,0.381156504
3HCKUYYD,0.049794363
CR8JAVXK,0.825057924
ZUBGFLZI,0.156475812
HZQXUJT3,0.062552819
J6PWJXKS,0.258650929
3HGO8MYQ,0.485462618
JWAASVHH,0.427208787
788QAHEU,0.19700045
MZMYLASF,0.020279671
J7FNBAHK,0.824064696
XOYLVIBQ,0.049412433
KKLTFC2R,0.213372293
EBK2HKNP,0.057710332
NYNWTJBW,0.065926652
94YPQPP7,0.087422165
SBYTWOTZ,0.117890617
GATLMGBW,0.083626753
RFGDHYEL,0.232129234
BE2JEIG4,0.327772301
2QSKAGQ2,0.85211339
KGDMIFM2,0.129643078
BQQSUKOU,0.346365917
CZFJMSAJ,0.08183517
3PKAFOVS,0.026303194
B8R6RJTL,0.846260381
KHVYAJVS,0.253025159
EB6KUGCV,0.418985868
FK8BEKBZ,0.282986593
CGARDPWE,0.853392339
ZN6CFJB9,0.01999028
C7SAARV7,0.803436136
AWMRHBPW,0.055893244
MHXNKN2Z,0.048705691
9VMABFWN,0.278558207
SMDPCYBJ,0.070768352
GIFAMW97,0.057215874
IKE56EFO,0.049415122
DXGTGCHW,0.282982841
YIEUPKM3,0.020204122
BLMBMVRY,0.821456861
SX6QT3OK,0.8290434
5JVQJJRD,0.429699069
KEZSLRNV,0.25906353
UBZDLTVQ,0.406028289
DSJZHTTY,0.061045632
9UGFRV6R,0.048272878
5DVZC7H8,0.879016078
NNZXCZDK,0.32022121
BYGEDPHM,0.053681475
IBZD3G7R,0.150755996
NWAXJKDV,0.066569184
ZYRMOECX,0.047468521
WOJQO2Q9,0.02370362
TADHFPSH,0.065679878
DKXEB3YD,0.027066936
BDHD6O4T,0.076796617
HP9XR5MW,0.52077561
P62JZQZN,0.047200452
XH79VW2A,0.111910856
WKXXCDOG,0.832243085
NDKKXHY2,0.836933267
J3CUWPH3,0.34592675
ETEYECWF,0.201075321
E8TFVIMK,0.098509464
3MGCPEMC,0.176367688
FRGGDW6R,0.066903567
RWYDRZ7X,0.072898008
9MGTPIHP,0.065425104
FLHDFAUG,0.067579128
8KS37DGM,0.033430836
JHZJMZSC,0.063053735
WRQTCDX9,0.098797366
C4YFGXTT,0.063021983
AZWS7BW2,0.020721626
QGVBLXSM,0.203455791
3TBWYUIK,0.319353461
NTF54FXU,0.023748681
6CUPM9QQ,0.242319879
SYJNRW4E,0.456083798
UXPQ8DEH,0.056251927
URCMFVO3,0.111793672
MNBD9UH3,0.06995272
IJKNQGRS,0.507763559
TSPU4XZV,0.059051628
BV99VWRN,0.827503812
BPCSPGPR,0.428616875
AYQG96EU,0.250014949
JIXIAWVA,0.055033711
CVV7NWZG,0.214837036
RTMPYUAF,0.048069076
CYDSHILR,0.026271503
YPCVRWR6,0.091700745
T282CGT6,0.058785771
57FYMSHX,0.103783688
SJ4JTXEJ,0.585453486
YQN3B8LT,0.161041868
DMQGIKMX,0.20740543
F92RVDMK,0.248280805
7T6YD4MF,0.058474298
DSXA3C2Z,0.055502015
J9Z8QJRF,1.047633195
BFS99AT6,0.05947275
E2SNP73U,0.039737737
VYSCHQZF,0.330591887
LDAAP3M4,0.022931848
TDRUECED,0.489865053
6BKKQDKD,0.060129
GYRSYMYC,0.802235973
MDVBAGCL,0.280408454
ANFGM7WJ,0.460060674
BINLL8WF,0.026605034
UMNQ5QUT,0.120085864
4R9XR9ZZ,0.42562775
NWA4JHOS,0.09296851
7BW7O7BP,0.833814561
WV8FRLHH,0.059138632
X3EVF5WT,0.200410107
4FX8NY3D,0.264645624
TRYF3UKJ,0.199323487
YFOSR6JX,0.594050777
8DOWKIQY,0.256784976
O8XYJ3KU,0.086323333
C63RR2JT,0.063777325
MSXGKSRZ,0.051250856
4UECHMVE,0.817610133
GXVF69EJ,0.061693029
RU9CWYJC,0.183246347
DPP6YUPU,0.153177717
BMIWAHWN,0.062284063
9ZXNZGCS,0.055842541
4GJMZTZ8,0.029318683
KAKEXK2G,0.058065984
FCRLLJIR,0.264913017
UTS2C2ZV,0.056314668
DTQWUG4O,0.061842434
FFDZYMT3,0.070458592
EGNSWKHJ,0.833662164
7VQ46VM6,0.194013613
RTAZPP46,0.046493246
FNJVXJZT,0.053423023
MVGVMSRM,0.135657284
AQO7QMJJ,0.051965597
YJVKCKU2,0.422718889
ASEARISU,0.161971319
HPBHHBBN,0.304734081
L7NFN3DA,0.175006965
FGXDQMQF,0.134748477
NXQYKNXK,0.026016176
JT2TG8VC,0.052368675
DXFPT4XN,0.058330515
BI8FZJ95,0.059091432
JIGETSST,0.080563399
X6CSOCBK,0.820007539
ZHQCLPT7,0.362586725
PPLTHMH5,0.06504427
64BDAVDT,0.8239182
85JVZHLK,0.052300774
WMGMFEYU,0.103500237
GLD4TUS9,0.843724668
ANXC9JSD,0.239032668
LCHYZAXX,0.099992433
BK9TDQHV,0.349297678
4HOQVHFL,0.040761114
GXOPNVKT,0.024020736
CRYKVE2J,0.071796247
6I5TKH6W,0.199409911
BWKCATZH,0.059605666
C3EWIHHA,0.027506527
WKWJ9Z4N,0.825423133
UB4XDNV6,0.187557387
U3SBHHHU,0.079322109
BOM5SUUP,0.961425889
AHYEEJXC,1.003986681
FNBP3BC7,0.188967454
5RRLY9RH,0.060091396
BD22GUOH,0.163903618
BLCZFMWN,0.479977494
JNBZAZGD,0.062233439
5PGMDA5E,0.032074662
AQQ5ZZXR,0.079556955
FU4NTCB3,0.212157664
6CEKZFY3,0.787191606
KAWMDDEK,0.864433253
NNHW7C9G,0.033128226
AL5FN3TU,0.126380713
4D7DVN8L,0.04775106
KMTHSRRQ,0.025170806
E2XAJPWM,0.057933617
FTURDSSS,0.8379444
7SN8R53Q,0.037589172
43WIMAMP,0.068053001
9BLUUSAG,0.050737183
JFYH37PG,0.820522475
MTWEJGKQ,0.17615816
ZMGQ4KUZ,0.810627818
9KEVUY6N,0.061229974
ICPJKOXW,0.047414189
2NV4JNEO,0.114619333
4CQFOR7K,0.373049039
ZWGSSFOG,0.247495475
QQVBUTWC,0.271972299
WRJMVVAH,0.063848987
2JFA5FGS,0.05499713
4UVWOEPH,0.058793741
KFKNXWNW,0.070315722
P4SDASMF,0.038403894
AFEJGER4,0.063196515
TEXWQGS2,0.566083109
QPYYCQXV,0.838284361
SDTUYLXF,0.261581087
S32CQNRR,0.86036278
GQG4CMXL,0.217319816
KZRU7MVP,0.050199464
QPJWPVJW,0.056443603
KRUQX3AR,0.16390011
GKC5C7F5,0.153954381
VETN7SAS,0.058861844
TBJSW8GR,0.05911805
GBEXBB55,0.234355178
RIUGKB4F,0.075331329
CKC7KXGD,0.022401315
MQVNAOYD,0.105990602
8ZKOUDDK,0.475487059
EMYPRUQG,0.04794374
ABFNRBW7,0.821400344
AHQRS2TI,0.999522221
6CPDAYU7,0.076965846
B5XCZYUO,0.058531405
CRV7RJGZ,0.051527832
IUQ77BZ8,0.060800873
BROEUQWT,0.044685924
4S4PJ4PT,0.062531656
RLMMDSA9,0.252620041
J2SWZ4DN,0.059094242
6MZDLJ45,0.059272186
F99R2YPR,0.060389692
6KEJWK7Z,0.003968228
KJRLDGT2,0.820070314
PNXQVBP5,0.098516981
PPHNISYV,0.434864938
JXFTMCDB,0.110017389
2OWI7GRY,0.057632092
A3ERHQDH,0.398247576
3UZVQLXC,0.853396332
JQVUMMFB,0.079505149
JW8HL9AY,0.11901937
WSHMMITJ,0.111077757
SUXWBVOS,0.058047831
4QEVSEQL,0.053237158
AEDFKHY3,0.036190598
9RVIB2RE,0.106566688
R5HQNWHG,0.048894746
TJYNIPFO,0.058588693
BRC2JE2P,0.820943356
KSHZB777,0.057823612
6JPXKRPI,0.051993154
FR8K6KLB,0.061011328
XTQRBWEJ,0.084812048
BXMALXYD,0.064699686
FYJKRPEM,0.04868914
Z5NWZE9D,0.001873155
XUNJ8BC7,0.874533212
8YIEGGXQ,0.061870266
H993KCZ9,0.053230642
VHXTEGHP,0.059513678
NE9DBKTV,0.466739851
XXV2MGMS,0.185491541
FBRGEU98,0.026681249
VTQOYVC7,0.058533625
2TC3EXIJ,0.970423651
ADE6KNBC,0.092628393
XH6GG6IE,0.51904515
PMDYDN2V,0.081151097
MCMMZHWY,0.217026159
5EWN4RSB,0.094851375
RGEADB6S,0.061429764
MZVDDAZR,0.492878729
BF3YBBKY,0.063963661
QPKFBXMS,0.061759855
JUFFFKVA,0.409332871
G9XFBJ3C,0.144066358
ENWXFQZL,0.056551925
2UPVZYS2,0.093039039
WE3NVVMA,0.049048802
9IEDKE6R,0.06207744
M3PZIHQ9,0.856928182
QHRDUE3W,0.197633567
BUPAA6XG,0.825198829
R4CGJSSD,0.05887775
KD2INCBZ,0.581713784
JM9RQCY6,0.122638671
ZZIYSXQE,0.052443549
PW6AKMCW,0.831515181
BMWPUFCI,0.800059903
GC6YNPB4,0.864005589
LG9IUXBO,0.851645029
NPUJNEEV,0.077425921
C7VKMEFQ,0.04738753
MG7E7XPD,0.051287021
FXGP9RXN,0.17679702
BURZ2YWV,0.140850607
APATZUQE,0.826529312
YPZBRGHU,0.129240033
JF3NEWGN,0.055459841
D5BRY3QB,0.140015261
UQMNUBDZ,0.069573972
NUSFF92R,0.137861258
F74RPEYB,0.051258884
4WQFMJYX,0.036738974
DRZAVOQQ,0.053218092
2UVFAJ8K,0.131404537
GMMEZMTM,0.095057049
F6CH72MV,0.278421104
EWUPXHDU,0.489147741
3BCTHBWT,0.516343141
NMVBKA5N,0.053330006
EMMXWVUP,0.053517741
XWFY3ODN,0.295871991
D6FJQEK3,0.053027852
HDPGBLHM,0.058615725
JWBBW8PH,0.349414539
2DQKRPTD,0.196349114
3LD8BKN2,0.041381659
X7UF7FHI,0.027301291
34RMVU2K,0.08601096
FVURFADD,0.060183372
NOWFQOI5,0.08845299
9CKRP7OW,0.223291534
X6JXJTBU,0.200845963
FQ2T9CJU,0.087554885
DGCMMAKN,0.217120576
7HPSSMB4,0.220660704
WZ2HUT6J,0.057053566
LBJ9EAO8,0.127595094
8CHH7UIX,0.811665285
JZRFNW2N,0.22600674
CRCXJBRC,0.061114429
BWPLFDCD,0.066948922
HTWZRBDT,0.777023458
N2SPKVG6,0.077933194
QXDKPGOC,0.762595797
AXEMWE2Q,0.806366432
MMZAYZSM,0.025768112
X8JTFWTM,0.030731463
QJVLKB3H,0.027982664
MCGH2XPW,0.080382909
KUE494E3,0.052219808
GBF3LHMI,0.225542393
9PECR38K,0.062108699
VUNUVRWM,0.825651944
ZBNS8YC9,0.054436828
7ZEPJI5W,0.132178575
PTCGI6UP,0.060362265
U58TASUN,0.424972218
MCTZMBNJ,0.075529569
CSFSQXLR,0.205826169
BCYCBH9W,0.16316196
3ZBEKW9D,0.04801398
HM2FLV56,0.030413304
AFUHF7VJ,0.049281153
GSBIMB5H,0.039140601
KOFKSSHX,0.809601474
PO8NUVWP,0.057104438
IJDXNSED,0.050503318
WTRC72CP,0.112093851
3O5BQHPZ,0.228920168
RQYIS9AF,0.029492247
XHLANRCE,0.052551
75CNXEHE,0.027795777
EYXCZ9DG,0.10118465
FVIXKN6B,0.030452159
5UOUQEY2,0.304979432
UQO2UOMT,0.13450118
XCUSW29S,0.100731687
FKNJDWKF,0.118892594
D4RV7ZEZ,0.050222807
KQZDZXRA,0.036450078
OG5QFY9D,0.059416644
UC8SRMDC,0.061761051
UU9XW3TS,0.82926743
JWXS6CBH,0.054343115
DWPNGWRB,0.097342359
ZVPQU4P9,0.054124111
FPELRZSC,0.051741628
BGRGISDB,0.096803971
GJFYTUUC,0.237453026
RWRED5XU,0.123715615
I3GJPAPC,0.072422093
MS7FU33B,0.127995752
KKKKKXWG,0.059340623
K4JUYJ93,0.922524083
DVL9ACGG,0.030660914
4TCO2FCC,0.099776116
BGEE7RH5,0.384437019
7WKWSGBW,0.225534892
QSV7PNHE,0.135226208
FA6XGTXZ,0.772608054
M7ZR3UBN,0.046521835
L2ZEVKW2,0.104526141
8XAAP556,0.071307462
BWGEU4OJ,0.020412804
KIBD9YZX,0.175997701
BFRKWO43,0.033501561
4L9WP5ER,0.136900401
62NF5ZPS,0.042949441
G3W2CKCL,0.056954823
VBDOJR55,0.052042846
ZEC8HBT4,0.024019817
DLZIGWVV,0.204679927
PMDKCGRC,0.075432673
3CTIPTPV,0.858902466
YSUQDXQ7,0.073212275
MMHUZNZD,0.068571335
NFFXX7IZ,0.81950748
PR9F5VOY,0.801639426
RZPRRHTX,0.390033114
DGRGVNKE,0.534082288
N7DVCR5A,0.023179004
ZKBPMWRY,0.127796881
RJ6AG3KQ,0.091714785
XJHYJEP3,0.519628173
AVXHFY5G,0.057328723
DJVJMUIG,0.020025223
CMIRCCMP,0.828590667
UE94J7FH,0.21152046
ZEXCTQHY,0.062644802
EKM3UGIK,0.128647196
2HPGLZ42,0.096136025
HUDJAUSD,0.054157746
ERUDCYEP,0.068117031
FGR2KUQS,0.096936093
YSMBDEAG,0.022407226
NIABUZVA,0.055989543
FQ7VK2O2,0.143595177
CWMQP6CM,0.023428667
A9UMKNF7,0.103938994
G4BDUPDC,0.039942848
IHPAZBER,0.111016153
M9UDZT7M,0.216265339
H36QAFI9,0.144702503
HZNFSR3F,0.06426304
DD7RHKKF,0.067073807
NVOLQ4FH,0.135759398
I25G2MRC,0.06002373
6JL4KYRL,0.116927327
H42JJIRY,0.155436501
FAQNAG2E,0.955013692
O3FPZCQH,0.060226589
JVX5W6DS,0.05174751
QCE3QIGD,0.791977501
6IPMTZWS,0.085613078
SHSZCJUT,0.033920821
UQX7TRRT,0.058249892
UTGVSUGK,0.062068905
6PLDPIYB,0.106146562
87QA99VZ,0.078746905
Q7YHHPQH,0.266092426
OLQBJF7M,0.062499964
6EMR6WAE,0.053450289
WF8ZBUJI,0.352253252
9PINHTXX,0.340413356
3E5PF4KC,0.836031866
TFCCRJRP,0.061887765
8JTGN2M2,0.065497652
WCEAXFGT,0.057226065
CV7C4G9M,0.119819564
CJNKPHFJ,0.036321679
PAP3GPTK,0.355187583
NIE2TMSH,0.093374613
DK757O3Y,0.171862733
RHKZWY5F,0.458853436
DUZUMAYN,0.10063106
7XF3EG9U,0.06197248
K7CCFPYC,0.062625095
SHQCWC32,0.052532211
DSQMARAY,0.310608184
UHN7H6WY,0.222121713
E578CPCE,0.823441303
4CDWFF3D,0.107694817
J7AKULZA,0.056961349
DJIPBEPH,0.317874396
WHEB2MF4,0.098599993
NJ8FRN2C,0.086267935
BIBZDVOB,0.327471709
DKNMDMTP,0.053748249
QOFH3CDZ,0.070447698
FVWSDJG8,0.031781943
YGLQVGDN,0.040631512
2KKDTKKB,0.118808421
WAZXWSJM,0.056062599
MJLAWFYJ,0.065139952
4OSTBPBP,0.049639405
BNUBTFYC,0.831463408
UJTRCUY2,0.247915086
SSKAJR7W,0.056011757
XNEUQEEI,0.263806248
TWCDPWLK,0.158864093
ACVOOPC5,0.823107541
PAJU72UZ,0.060418151
LY6PDMDY,0.166936427
AXGFVGNQ,0.78334161
CAJFLM7N,0.794143534
JSJ9GY2W,0.506019169
6TFBSPZ6,0.823921406
7AHMUHCD,0.830085373
JJFRQ479,0.045886898
3YXK83PJ,0.063745397
C2DGNNYC,0.045775603
54CMKV4H,0.074831471
BDJNWRZK,0.047661813
MMGMI9AJ,0.056276974
XZCBXNNQ,0.805715513
6GQVHBDP,0.389993995
JY87MIZD,0.051264099
A2ZFVZCD,0.040588795
SGRXTKJE,0.067273007
DTGDEKWW,0.026392472
ADWJMP4B,0.722844911
5SNJQFQD,0.820286191
JY9SPVHC,0.122324474
QYHRLSJN,0.094154371
LHXGYLXW,0.134002078
CTYOUM89,0.28707782
AUK5ASYK,0.06608946
5GXKD5YG,0.056613213
OCOVRCZP,0.830572581
PYFQIJHQ,0.130123167
4DSXVQKM,0.013352311
Q545CZBA,0.057798201
VJULSVUK,0.025078793
FBBWNEPX,0.263052446
JJVDGC3M,0.229097268
GBKSU96G,0.027397902
T3ZUNQRP,0.376926595
X3CWDMG9,0.055568406
JF7T7RPG,0.069561596
ZSM37BNQ,0.270047808
87CKNK5Y,0.850966144
XEADPQIJ,0.059355418
Q2BYPIED,0.058357251
DZXXQYTF,0.03172379
SSMLSUYU,0.28699472
GJJQCTBT,0.062327072
NNM42PHK,0.100089413
EJRTJBJS,0.375667971
ES8EUUET,0.051728085
UQFFFZQZ,0.12061995
EJENJUDQ,0.409745461
AFFZJOXN,0.065770802
69HENARF,0.045288762
WGMJEXZF,0.125048047
DDN46CUF,0.838863802
EG3YAIFE,0.250600481
HHW8AJYF,0.018594119
ZZDOSSOH,0.244933942
2K8UBFKG,0.832284176
QWLM7ZS4,0.062823687
BVLV9LR3,0.056327415
G8KPMNR9,0.050816828
I5QBETKG,0.148894691
PD3UJQX5,0.066592395
DPYABVXP,0.082985809
ZDCKRD88,0.825349975
IEEJNT2T,0.240757638
5HBCRB2M,0.976690972
6QMH7ND7,0.057065676
5C3XQ2QP,0.395963681
2ZJADMAF,0.028211853
HGQG24BG,0.04931379
FS4CWUST,0.080066736
AWMSHPDN,0.096848977
PPU8TV7Y,0.382735664
NHOVRSKR,0.530612183
U7UREPH2,0.062826978
5FCAAU9J,0.184519118
RURMB9AT,0.323908609
WFQC2UWX,0.854447675
2ZZU2D9I,0.383703971
2NJ8HDNR,0.036850558
WHFGFM7T,0.406689638
J9GSTSL4,0.652670074
LFJHBISK,0.052704249
KXXNK5OZ,0.542108536
BGTB9ZG3,0.033266465
BZXP6BPH,0.823365045
3XVAVFUS,0.133722705
PELD3EHW,0.462884659
Y6ZVMGXB,0.02672018
CTQWEUFT,0.048318537
ECEPE3JW,0.091334978
25YCY6CQ,0.040076859
6SDYFFH2,0.336125052
NFBFX4SF,0.191649961
7PNYDALN,0.048791761
VLZ8Z34H,0.054358506
GZJ3DYRZ,1.044702506
BSVI6JKX,0.268378299
PC3P4GTQ,0.043563099
GMWWA23Y,0.024471629
FUVMQBVN,0.082022652
SB3SEVTF,0.04939836
GMDCWDHA,0.375747061
BHTVZOZA,0.508635622
HFXVVEKS,0.262453699
TTO5PC24,0.829132557
4NLYPGJJ,0.448295021
NLDKJFUP,0.057774699
UNF8GDUH,0.071862569
JNTUCKJK,0.366203451
WEM44HXW,0.263578129
G2BSXQ78,0.025691709
CDDPMFKB,0.055772254
KZYWPFPP,0.394687432
ZYYWUANG,0.059386024
DJCH3BEN,0.08436401
CSASRCSG,0.233898923
KOJDDF3B,0.405146348
2YWMNKWM,0.25689148
FYTDUUTB,0.369829357
4DHTRCVF,0.048908433
33PVH88D,0.039369537
NWW9PSSD,0.054793641
CMAXJMWE,0.057553664
87RUP4RL,0.483162934
2O8C2JBH,0.04851791
FSSJLFNN,0.143866056
4PLIP54F,0.055312343
POQCNYXR,0.057652056
XH3RBTMV,0.33532328
4CZCZE5Q,0.025710064
8WFJ3EXD,0.865034461
8WKKN5PG,0.051758783
UNEGOQKR,0.054659045
JHYAPPIR,0.096161284
FFUHZVOA,0.054049176
E2XRSLHY,0.057202102
2BJZKQLK,0.487250388
8JSFTKUI,0.110187741
DADG79KJ,0.060442336
9TWQRCJE,0.912917209
MYPETPBM,0.07946759
QCTH3NX3,0.061395113
JZKFRCOR,0.194119883
5TFBAEQH,0.068867213
KSVXDLZF,0.048112425
ZXRZN83T,0.050687009
7GKSC8S7,0.021783322
PMFW6MDB,0.822639
IZAXI4M8,0.830031705
A2ILSKKR,0.218923822
HZDFQCUX,0.061927773
F8PTCK8B,0.057228492
DWYRWURA,0.206869876
LXJJGUYM,0.025792351
UKVXD5EV,0.14732189
DFJHXBHE,0.110293679
GFPGWKD4,0.563572395
A4RYJAUF,0.058753707
JZFFOPYN,0.075207902
AGSB8RKN,0.477225822
WF49WZBR,0.161472344
HNQWZDGK,0.23484534
TUMWSPFB,0.832149649
BADHDH5Z,0.064475854
Q9P2EHE5,0.038042125
OJVTDNAW,0.060124493
BOBLBJCU,0.050925532
V4JKBFGG,0.846476567
HEESGE39,0.090692663
7SGTVQ6A,0.050178857
HRWJOAMN,0.082960196
NOXW4LCB,0.147883332
ZNVB3V8K,0.851180446
3O8ZHZGU,0.086662106
HKZC4UCY,0.079198939
EQAYT2NX,0.810744226
ME4KRDAT,0.042995018
HW36NTTC,0.788215494
PEKK5T6U,0.062362647
VRQ4HCX2,0.065034883
MSQWGAY2,0.159740424
EJY3LSVQ,0.103468519
GSFD8S4J,0.148926935
MQFXTQ93,0.055748343
ZWPVZSVT,0.099482837
QAVPZTXN,0.103153026
FPECTEJ8,0.150677079
OMFGH8NM,0.830797005
T72ZDFVD,0.029801121
GOTU4F9V,0.054392475
DBVCYHHD,0.05765923
HRYAJ2RA,0.042251909
LECY3P8B,0.084099953
42DHAFCH,0.408757442
TA3HDANG,0.051343635
BEYVXYEZ,0.038048616
ACNRLSZ5,0.416562676
YUVRYLRP,0.453130955
CGQJQRNG,0.833850968
AHMD8XFN,0.966266596
CGWGWE6F,0.150800321
AJVQS98B,0.228009775
MO5CSAIK,0.077906546
D5TKLPWI,0.03069609
NEBWEX3C,0.024816853
DMZEHXNS,0.411419243
O6WMH3XG,0.444689274
2R5KSNCB,0.048139645
PCKWJWUM,0.058733755
9Q3BAMEY,0.052360734
7AD5W9ME,0.056042206
KK9APUHR,0.050915498
QE5FD6NO,0.528528357
FLNGZMKX,0.392198718
7CYRHKB8,0.829257536
4JJTAK3X,0.059133059
AKY2G2NE,0.478272086
G2VYDYGB,0.226860338
4CRKKQUT,0.092433654
D2HEZWHE,0.333551031
BUFQVZYS,0.825211906
BK6SNPAS,0.145827371
HRSN6QCV,0.05807514
HLVHJH32,0.054824795
8ZJZSBME,0.479439098
NJQPANCV,0.07958637
MC5AYXUK,0.429520458
BZEKG73Z,0.466786993
MQFG9A9E,0.830036831
9KWZHBRL,0.02539147
N2YJRMMB,0.061678095
CIDWP8MV,0.067346539
YV9HGVNG,0.463071167
FZDNBGFH,0.099605164
HCGSJ8RT,0.065996932
PIYZDYTU,0.842390561
KFCC4FC9,0.276347697
EFVVEJ6V,1.024197149
ARFCDTPY,0.81734823
EOXCP6YT,0.086928691
VNBAYIWP,0.322875255
KXYCYQQZ,0.444010472
MRYC6LLR,0.073385134
QWNLKCCR,0.050911844
62FBX4FQ,0.058807783
YGHXJJV8,0.101893045
JZRC5T7I,0.027029699
AZRWKYMV,0.16773164
CJBBDZAP,0.356085622
GZAKWDYV,0.172665727
KVJIYJGC,0.357702804
ZWKRMU9P,0.056509717
RQCROK5E,0.117534165
E9WW7BWR,0.068261217
DBF5B7CU,0.070111395
HF6BX4VA,0.222393021
NBJRYAHJ,0.026066454
C53ULBHR,0.142083853
MZK4OD5U,0.056794442
UJ43VHJC,0.828158998
F6M65XJA,0.493171465
B6NWE44D,0.044188486
KJLWEDFH,0.51144352
PLL9Y9Q4,0.073361374
KJMCV9DY,0.478871012
DTPFF4GF,0.055771717
HXKG6XKU,0.078161719
DXRZILLH,0.271142036
E7VUZLFZ,0.138723803
ECACEWNS,0.016980784
BYZTE8TR,0.062856822
MYVSIKD3,0.033812675
DQQ9QFEC,0.065434003
KMT2JUWK,0.117687555
VJT78U6U,0.813981211
STZKBLXP,0.482804334
FQ5SCWJG,0.056287807
BEQ8ZYEW,0.153616005
CBBTPERI,0.033153561
IWGDXWQP,0.058789665
2XL5NUCG,0.028617761
EGSMTB6E,0.090518813
CYDZRWEP,0.471674645
3CB2JEIQ,0.448071355
DP2PM7CD,0.109865513
MW4YCNFE,0.08223539
CLWGKRXP,0.054103002
MIQ5QHC3,0.057943194
PCNKUED4,0.796878374
DHPH9L68,0.799766755
XY72EIXH,0.099321963
ZTTMG4UU,0.119266231
CVPFNZ7J,0.412347287
ELKNH4UW,0.072513874
RWMQGHY3,0.056050099
XVKAGY55,0.441672975
KNQH2VCK,0.461364114
NV8KPDGS,0.202236286
5ZEX6UW8,0.060012381
AJY7J78M,0.058585571
KXNVHW3T,0.384653139
5ZJJIJJ2,0.07135855
5T4XX6XR,0.077744846
CADGW357,0.028940633
AQBGRM2J,0.068426369
QA3HVCVA,0.066469747
NBD9CJJ6,0.813844049
E7EAKQYZ,0.822435129
RRCCWD7W,0.515445888
EWDQH8CH,0.092612408
YMP6MGZZ,0.019251981
H39XXED8,0.481970948
GUUBJ7XJ,0.062946549
CTCJXGAY,0.142931539
EF2FG26V,0.433039767
5NGBYVF4,0.816880763
CTPBHP9U,1.00408721
WTFQTNDH,0.188000724
KQQ2T33A,0.424737173
QCHBGLDK,0.845139122
E5YVFMTI,0.05310971
2ZKU2GDQ,0.266495341
C7GR6PXI,0.041323365
A6HWMVFQ,0.122485693
MIHK5V7G,0.05422589
D9QGBBZW,0.032958958
B2QJDFRE,0.352404702
47RQ2RQS,0.242644209
R5NLBFQW,0.103095777
2WMZH2EN,0.281293684
WUFQSXC5,0.266125196
BXMDNPVS,0.061989538
K4NZZEFW,0.050598089
FFOK3VXD,0.207387719
NDZWV6LX,0.027226739
3PVXTW2U,0.424154115
6TG9GL6U,0.069095662
G7IM4CCB,0.155088401
4XD7BHVQ,0.810271716
84HXNHUE,0.790535009
AP4G9MMN,0.82920258
GVD7LQMD,0.8269045
YMOWOFO3,0.132742223
JGEQWWNV,0.057103784
HJHULASV,0.817328537
SUW2XJDM,0.831159079
9SZBKWDZ,0.30493204
BVVJ5HHL,0.295276845
NT4WOWEW,0.086187258
F7YR37GY,0.135764864
5TUFQVP4,0.936748254
F5RDG9HG,0.283911791
YWJINZQT,0.097122888
D2W9WSQG,0.083286345
RNJRJ8ED,0.055180055
QDNPRHDW,0.032770127
XCRWGP8H,0.36246767
IW4ITUZJ,0.859620631
N32HM8SB,0.036328022
YCDWJUZZ,0.380394459
TU6VXXXJ,0.071447758
RN4QD2JA,0.057366092
4U3EQNSD,0.281030798
VIZLI7CD,0.14129608
ER3ECENR,0.843373299
